latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Private room,room_type_Shared room
40.69156,-73.94359,95,5,1,2,0,1,0,0,0,1,0
40.68251,-73.94102,175,2,18,1,0,1,0,0,0,0,0
40.83613,-73.94472,65,7,0,1,0,0,1,0,0,1,0
40.6339,-74.02035,49,4,72,2,343,1,0,0,0,1,0
40.70113,-73.92205,60,3,1,2,0,1,0,0,0,1,0
40.79916,-73.93959,125,7,5,2,0,0,1,0,0,0,0
40.8029,-73.95694,104,3,298,1,42,0,1,0,0,1,0
40.68859,-73.9729,130,9,3,1,329,1,0,0,0,0,0
40.82903,-73.94502,50,2,55,1,0,0,1,0,0,1,0
40.69273,-73.90719,80,3,0,2,140,1,0,0,0,1,0
40.68412,-73.91045,43,1,4,1,0,1,0,0,0,1,0
40.65845,-73.96064,60,1,140,2,40,1,0,0,0,1,0
40.75759,-73.91703,90,5,1,1,69,0,0,1,0,1,0
40.84817,-73.93848,95,3,0,5,18,0,1,0,0,1,0
40.70945,-73.83132,59,9,12,4,318,0,0,1,0,1,0
40.69174,-73.96872,195,3,6,1,0,1,0,0,0,0,0
40.70949,-74.01438,250,30,22,1,81,0,1,0,0,0,0
40.72212,-73.99676,89,3,29,2,190,0,1,0,0,1,0
40.74734,-73.89735,95,2,0,1,17,0,0,1,0,0,0
40.73652,-73.98458,115,4,0,3,249,0,1,0,0,1,0
40.66564,-73.98465,145,3,133,1,277,1,0,0,0,0,0
40.76093,-73.99924,499,30,0,8,333,0,1,0,0,0,0
40.70928,-73.94066,59,4,0,2,297,1,0,0,0,1,0
40.82909,-73.92249,95,5,0,1,0,0,0,0,0,0,0
40.74407,-73.99366,499,4,69,1,280,0,1,0,0,0,0
40.60829,-73.97009,150,3,0,1,172,1,0,0,0,0,0
40.70732,-74.01451,105,2,18,1,95,0,1,0,0,1,0
40.69792,-73.84081,300,1,24,1,162,0,0,1,0,0,0
40.58447,-73.81704,200,3,2,1,261,0,0,1,0,0,0
40.70751,-74.01184,231,2,13,327,331,0,1,0,0,0,0
40.78602,-73.97537,167,3,3,1,0,0,1,0,0,0,0
40.79511,-73.8473,53,7,2,1,279,0,0,1,0,1,0
40.72627,-73.95943,250,3,0,1,0,1,0,0,0,0,0
40.80461,-73.96401,60,1,0,1,0,0,1,0,0,1,0
40.65015,-74.01084,300,2,1,1,0,1,0,0,0,0,0
40.7208,-73.98959,90,3,2,1,34,0,1,0,0,1,0
40.67395,-73.96333,160,4,115,1,80,1,0,0,0,0,0
40.74465,-73.99883,125,1,10,4,181,0,1,0,0,1,0
40.79702,-73.96256,144,3,2,1,0,0,1,0,0,0,0
40.69454,-73.99499,125,1,0,1,24,1,0,0,0,0,0
40.75926,-73.94006,120,1,1,1,0,0,0,1,0,0,0
40.76112,-73.92631,79,3,43,1,105,0,0,1,0,0,0
40.59046,-73.81481,150,2,29,2,178,0,0,1,0,1,0
40.71035,-74.01722,90,1,9,1,0,0,1,0,0,1,0
40.68552,-73.96481,40,5,2,3,0,1,0,0,0,1,0
40.70617,-74.0112,240,15,4,1,220,0,1,0,0,0,0
40.68665,-73.93293,168,2,1,1,0,1,0,0,0,0,0
40.78645,-73.77958,90,3,8,2,324,0,0,1,0,1,0
40.74733,-73.99023,99,1,17,1,0,0,1,0,0,1,0
40.76347,-73.978,1000,1,3,2,90,0,1,0,0,0,0
40.70501,-74.00707,300,2,21,1,0,0,1,0,0,0,0
40.76008,-73.85966,100,2,0,1,0,0,0,1,0,1,0
40.69349,-73.91109,50,1,9,1,179,1,0,0,0,1,0
40.70432,-73.90015,87,5,133,2,49,0,0,1,0,0,0
40.70241,-73.92744,177,30,2,1,32,1,0,0,0,0,0
40.70897,-73.92198,60,1,1,1,0,1,0,0,0,1,0
40.71074,-73.95429,95,2,186,2,62,1,0,0,0,1,0
40.7201,-73.81043,50,7,0,2,0,0,0,1,0,1,0
40.64576,-73.95871,30,15,1,1,0,1,0,0,0,1,0
40.71475,-73.99257,130,180,15,1,365,0,1,0,0,0,0
40.68117,-73.93537,105,3,41,1,211,1,0,0,0,0,0
40.73437,-74.00739,175,30,0,1,0,0,1,0,0,0,0
40.82739,-73.88176,50,1,0,2,0,0,0,0,0,0,0
40.70796,-73.94826,189,3,0,2,78,1,0,0,0,1,0
40.76244,-73.99295,166,30,7,31,195,0,1,0,0,0,0
40.76474,-73.98187,160,3,5,1,0,0,1,0,0,1,0
40.71331,-73.9627,75,1,0,1,43,1,0,0,0,1,0
40.66453,-73.97912,175,3,62,1,213,1,0,0,0,0,0
40.72626,-73.99316,250,3,9,1,112,0,1,0,0,0,0
40.71547,-73.94346,150,10,1,1,160,1,0,0,0,0,0
40.67999,-73.96462,300,7,17,2,129,1,0,0,0,0,0
40.72549,-74.00523,165,10,31,1,55,0,1,0,0,0,0
40.69366,-73.91608,85,2,99,1,29,1,0,0,0,0,0
40.69697,-73.93207,100,2,4,1,9,1,0,0,0,0,0
40.80324,-73.96555,70,10,4,1,19,0,1,0,0,1,0
40.68634,-73.95088,75,3,59,3,0,1,0,0,0,1,0
40.68066,-73.93281,200,2,0,1,22,1,0,0,0,0,0
40.74871,-73.9753,175,30,2,50,365,0,1,0,0,0,0
40.62345,-73.93001,89,1,68,3,365,1,0,0,0,1,0
40.71304,-73.96252,140,5,0,1,0,1,0,0,0,0,0
40.68092,-73.90777,55,1,8,6,138,1,0,0,0,1,0
40.81892,-73.8859,35,2,4,2,27,0,0,0,0,1,0
40.763,-73.96044,275,3,1,1,0,0,1,0,0,0,0
40.70881,-73.92084,100,3,29,3,31,1,0,0,0,1,0
40.85409,-73.85032,50,5,8,5,22,0,0,0,0,1,0
40.67385,-73.92071,295,3,3,1,356,1,0,0,0,0,0
40.75613,-73.96904,499,5,5,1,189,0,1,0,0,0,0
40.79966,-73.94191,55,1,13,7,89,0,1,0,0,0,1
40.65854,-73.962,75,2,2,1,0,1,0,0,0,0,0
40.78471,-73.95054,89,4,7,1,188,0,1,0,0,1,0
40.72225,-73.99473,140,2,44,1,110,0,1,0,0,0,0
40.74271,-73.97533,209,29,0,121,184,0,1,0,0,0,0
40.80185,-73.96807,80,3,17,1,129,0,1,0,0,1,0
40.70959,-73.94652,80,3,2,1,0,1,0,0,0,1,0
40.74233,-73.9125,30,1,30,1,157,0,0,1,0,0,1
40.71214,-73.96866,170,3,21,1,0,1,0,0,0,0,0
40.75243,-73.9654,699,3,5,49,206,0,1,0,0,0,0
40.76179,-73.96427,210,1,1,1,331,0,1,0,0,0,0
40.63464,-74.07842,55,1,13,3,362,0,0,0,1,1,0
40.66028,-73.961,100,2,1,1,0,1,0,0,0,0,0
40.73046,-73.98643,250,7,1,1,0,0,1,0,0,0,0
40.66964,-73.9216,53,1,65,12,30,1,0,0,0,1,0
40.78587,-73.94764,650,2,67,2,283,0,1,0,0,0,0
40.70182,-73.92922,90,1,8,2,295,1,0,0,0,1,0
40.71461,-73.98755,89,4,4,2,182,0,1,0,0,1,0
40.7566,-73.98329,1195,3,109,1,264,0,1,0,0,0,0
40.67265,-73.9485,65,2,51,1,73,1,0,0,0,1,0
40.6307,-73.95815,80,2,0,1,90,1,0,0,0,1,0
40.68505,-73.95684,135,2,86,1,102,1,0,0,0,0,0
40.71827,-73.98983,180,4,13,1,0,0,1,0,0,0,0
40.69155,-73.95714,250,4,36,3,202,1,0,0,0,0,0
40.76178,-73.94988,40,10,1,1,0,0,1,0,0,1,0
40.78493,-73.97683,50,4,4,1,0,0,1,0,0,1,0
40.69942,-73.90968,120,3,3,1,0,0,0,1,0,0,0
40.76307,-73.92247,150,14,0,2,0,0,0,1,0,0,0
40.72203,-73.98986,118,1,2,3,0,0,1,0,0,1,0
40.70124,-73.90941,70,10,0,1,0,0,0,1,0,0,0
40.69091,-73.97202,119,2,28,1,3,1,0,0,0,1,0
40.67673,-73.9362,38,2,12,2,351,1,0,0,0,1,0
40.80801,-73.94011,85,1,14,2,0,0,1,0,0,1,0
40.73159,-73.95048,85,2,36,1,278,1,0,0,0,1,0
40.63503,-73.95127,150,3,10,3,0,1,0,0,0,1,0
40.61354,-73.96316,140,1,0,1,364,1,0,0,0,1,0
40.80288,-73.96484,125,3,6,1,0,0,1,0,0,1,0
40.80087,-73.91635,100,3,0,2,365,0,0,0,0,1,0
40.75247,-73.97305,153,1,1,1,0,0,1,0,0,0,0
40.61802,-73.92866,30,2,13,1,292,1,0,0,0,1,0
40.73297,-73.95385,119,1,0,33,365,1,0,0,0,1,0
40.76246,-73.9953,325,1,33,1,217,0,1,0,0,0,0
40.70712,-73.94013,65,4,30,1,139,1,0,0,0,1,0
40.76122,-73.98583,182,29,0,327,333,0,1,0,0,0,0
40.59428,-73.78855,120,1,26,1,14,0,0,1,0,0,0
40.7593,-73.82329,115,30,4,15,319,0,0,1,0,0,0
40.71271,-73.99776,95,3,223,2,60,0,1,0,0,1,0
40.76228,-73.99027,199,3,25,1,30,0,1,0,0,0,0
40.76615,-73.95427,90,2,1,1,0,0,1,0,0,1,0
40.60816,-74.07634,90,3,19,1,247,0,0,0,1,0,0
40.82343,-73.94507,61,1,86,1,233,0,1,0,0,1,0
40.70973,-73.95939,55,1,147,3,24,1,0,0,0,1,0
40.75505,-73.96484,185,30,0,49,364,0,1,0,0,0,0
40.74945,-73.99742,175,7,26,1,188,0,1,0,0,0,0
40.72671,-73.98437,190,4,216,1,55,0,1,0,0,0,0
40.69377,-73.96229,100,3,0,2,2,1,0,0,0,1,0
40.73413,-74.00465,300,1,5,1,0,0,1,0,0,0,0
40.83702,-73.94199,75,1,11,1,0,0,1,0,0,1,0
40.74391,-73.97151,350,3,15,1,0,0,1,0,0,0,0
40.69122,-73.96976,75,3,14,1,35,1,0,0,0,1,0
40.72185,-73.98451,255,2,1,1,0,0,1,0,0,0,0
40.68303,-73.99686,125,14,2,1,0,1,0,0,0,0,0
40.71863,-74.0117,220,2,76,1,127,0,1,0,0,0,0
40.70708,-73.92343,102,1,44,1,38,1,0,0,0,0,0
40.66163,-73.98602,295,9,2,2,1,1,0,0,0,0,0
40.80439,-73.96263,50,3,0,1,0,0,1,0,0,1,0
40.70275,-73.93445,150,1,191,1,290,1,0,0,0,0,0
40.71377,-73.99311,190,2,119,1,78,0,1,0,0,0,0
40.63615,-73.95148,86,3,62,1,0,1,0,0,0,0,0
40.68852,-73.92393,38,2,50,3,126,1,0,0,0,1,0
40.6718,-73.98251,190,2,57,1,354,1,0,0,0,1,0
40.72999,-73.98764,180,1,0,1,0,0,1,0,0,1,0
40.60924,-73.95556,30,1,0,1,0,1,0,0,0,1,0
40.71864,-73.9847,160,5,20,1,0,0,1,0,0,0,0
40.70087,-73.90571,100,1,0,1,0,0,0,1,0,1,0
40.7229,-73.98698,89,1,44,2,4,0,1,0,0,1,0
40.75788,-73.99223,250,2,17,5,130,0,1,0,0,1,0
40.72302,-74.00487,82,5,12,2,0,0,1,0,0,1,0
40.80442,-73.95629,60,1,77,1,132,0,1,0,0,1,0
40.79655,-73.96285,98,30,0,1,359,0,1,0,0,0,0
40.78048,-73.98211,200,1,11,1,0,0,1,0,0,0,0
40.59736,-73.80029,35,1,60,3,348,0,0,1,0,1,0
40.68178,-73.91287,55,1,115,6,164,1,0,0,0,1,0
40.7362,-73.91783,30,2,6,1,0,0,0,1,0,1,0
40.80226,-73.93734,83,2,25,1,161,0,1,0,0,1,0
40.63767,-73.95637,50,21,0,1,0,1,0,0,0,0,0
40.7157,-73.99183,249,31,6,1,365,0,1,0,0,0,0
40.7242,-73.97777,150,1,0,1,0,0,1,0,0,1,0
40.7404,-74.00497,79,3,2,2,0,0,1,0,0,1,0
40.78573,-73.81062,85,1,0,1,365,0,0,1,0,1,0
40.82638,-73.92225,55,1,46,1,46,0,0,0,0,1,0
40.73247,-74.00335,225,2,54,1,79,0,1,0,0,0,0
40.6804,-73.93183,105,7,53,2,77,1,0,0,0,0,0
40.82865,-73.95069,70,3,1,2,347,0,1,0,0,1,0
40.70638,-73.96627,70,1,2,1,363,1,0,0,0,1,0
40.68633,-73.92728,150,3,15,1,77,1,0,0,0,0,0
40.73065,-73.98523,88,2,18,1,5,0,1,0,0,0,0
40.74921,-73.99273,100,1,9,9,275,0,1,0,0,1,0
40.76269,-73.91232,90,1,2,2,90,0,0,1,0,1,0
40.66689,-73.92806,45,21,1,1,44,1,0,0,0,1,0
40.78672,-73.94869,289,2,74,1,243,0,1,0,0,0,0
40.71889,-73.99716,100,30,0,3,327,0,1,0,0,1,0
40.74837,-74.00228,100,2,12,1,0,0,1,0,0,1,0
40.67606,-73.78288,250,1,0,4,90,0,0,1,0,0,0
40.79886,-73.93373,95,2,169,4,166,0,1,0,0,1,0
40.681,-73.92894,150,4,3,1,0,1,0,0,0,0,0
40.67378,-73.96471,150,3,11,1,0,1,0,0,0,0,0
40.83338,-73.95051,59,5,26,1,0,0,1,0,0,1,0
40.57553,-73.85299,85,1,0,1,33,0,0,1,0,0,0
40.7334,-73.95849,399,1,0,4,248,1,0,0,0,0,0
40.82011,-73.9404,110,1,0,1,180,0,1,0,0,0,0
40.75777,-73.81172,54,2,65,6,361,0,0,1,0,1,0
40.75614,-73.99341,225,7,0,1,0,0,1,0,0,0,0
40.72207,-73.98726,99,1,11,1,0,0,1,0,0,0,0
40.8036,-73.94603,80,2,3,3,339,0,1,0,0,1,0
40.76378,-73.98847,200,6,24,1,188,0,1,0,0,0,0
40.73894,-73.92288,65,2,26,6,355,0,0,1,0,1,0
40.69354,-73.97172,95,5,0,2,0,1,0,0,0,1,0
40.80172,-73.95538,100,1,226,2,32,0,1,0,0,1,0
40.74863,-73.98291,150,1,59,3,0,0,1,0,0,1,0
40.6322,-74.07789,75,2,103,1,73,0,0,0,1,0,0
40.75226,-73.94089,110,1,9,1,0,0,0,1,0,0,0
40.66242,-73.90128,38,2,0,1,176,1,0,0,0,1,0
40.63794,-73.8988,51,3,0,2,365,1,0,0,0,1,0
40.73351,-74.00454,350,3,0,1,0,0,1,0,0,0,0
40.77654,-73.97694,400,1,0,1,0,0,1,0,0,0,0
40.76724,-73.9232,120,3,0,1,0,0,0,1,0,0,0
40.71185,-74.01719,225,3,2,1,0,0,1,0,0,0,0
40.72513,-74.00329,119,1,42,10,120,0,1,0,0,1,0
40.73535,-73.99525,100,3,6,1,175,0,1,0,0,1,0
40.77175,-73.95742,95,30,10,52,336,0,1,0,0,0,0
40.72517,-73.76105,41,1,11,2,125,0,0,1,0,0,1
40.70068,-73.92225,39,2,9,3,79,1,0,0,0,1,0
40.72604,-73.95536,35,1,9,1,0,1,0,0,0,1,0
40.73435,-73.99903,230,8,23,1,0,0,1,0,0,0,0
40.72119,-73.98738,125,2,0,1,0,0,1,0,0,0,0
40.70438,-74.00894,100,1,0,1,0,0,1,0,0,1,0
40.75842,-73.99609,197,1,1,10,342,0,1,0,0,1,0
40.8002,-73.96045,1500,1,0,1,0,0,1,0,0,0,0
40.82277,-73.94981,200,1,0,1,0,0,1,0,0,1,0
40.66288,-73.95277,90,2,4,1,73,1,0,0,0,0,0
40.77305,-73.96283,99,3,48,1,0,0,1,0,0,0,1
40.80967,-73.95295,175,2,136,2,280,0,1,0,0,0,0
40.70395,-73.92585,65,4,3,1,75,1,0,0,0,1,0
40.73305,-74.00412,1899,7,18,1,0,0,1,0,0,0,0
40.68583,-73.9587,265,4,16,1,144,1,0,0,0,0,0
40.7834,-73.94556,95,2,0,1,0,0,1,0,0,0,0
40.70218,-73.93034,140,3,3,1,0,1,0,0,0,0,0
40.76966,-73.96688,239,1,0,1,15,0,1,0,0,0,0
40.7177,-73.98245,77,5,20,1,0,0,1,0,0,1,0
40.65118,-74.00842,2000,2,0,2,365,1,0,0,0,1,0
40.79313,-73.93493,80,3,47,2,0,0,1,0,0,1,0
40.80604,-73.94233,85,3,97,2,14,0,1,0,0,1,0
40.70775,-74.01047,454,2,11,327,297,0,1,0,0,0,0
40.72587,-73.98438,175,3,175,1,236,0,1,0,0,1,0
40.70716,-73.92171,90,1,40,1,0,1,0,0,0,0,0
40.67939,-73.99598,525,4,11,1,159,1,0,0,0,0,0
40.68673,-73.9248,100,3,1,1,0,1,0,0,0,1,0
40.75253,-73.9315,150,2,0,1,0,0,0,1,0,0,0
40.75265,-73.9684,150,4,0,1,0,0,1,0,0,0,0
40.74651,-74.00563,219,30,1,87,340,0,1,0,0,0,0
40.69252,-73.89533,150,3,22,1,292,0,0,1,0,0,0
40.68557,-73.97073,45,21,14,2,48,1,0,0,0,1,0
40.76352,-73.91353,50,2,1,1,0,0,0,1,0,1,0
40.70141,-73.90291,170,18,14,2,141,0,0,1,0,0,0
40.75381,-73.96724,675,28,2,49,224,0,1,0,0,0,0
40.73205,-73.98094,1500,1,0,1,0,0,1,0,0,0,0
40.71421,-73.96259,220,2,0,1,244,1,0,0,0,0,0
40.68665,-73.9922,125,1,0,1,0,1,0,0,0,0,0
40.68482,-73.95666,125,2,6,1,0,1,0,0,0,0,0
40.82485,-73.94537,119,7,0,1,0,0,1,0,0,0,0
40.69779,-73.92282,95,1,1,1,89,1,0,0,0,1,0
40.81981,-73.94523,200,7,0,2,153,0,1,0,0,0,0
40.69411,-73.86877,66,1,0,2,365,0,0,1,0,1,0
40.70735,-73.90696,110,1,0,1,0,0,0,1,0,0,0
40.74808,-73.90404,100,1,0,1,0,0,0,1,0,1,0
40.7166,-73.96379,375,2,0,1,0,1,0,0,0,0,0
40.76035,-73.98026,99,2,62,1,21,0,1,0,0,0,1
40.75132,-73.94236,135,3,17,2,90,0,0,1,0,1,0
40.64519,-73.89054,71,2,2,1,364,1,0,0,0,1,0
40.80129,-73.96611,154,4,3,1,0,0,1,0,0,0,0
40.77065,-73.95163,150,1,0,1,0,0,1,0,0,0,0
40.78965,-73.96993,95,1,9,1,70,0,1,0,0,0,0
40.76499,-73.95831,80,1,29,4,18,0,1,0,0,1,0
40.76514,-73.96176,38,30,1,6,43,0,1,0,0,1,0
40.71779,-73.95978,79,2,0,3,0,1,0,0,0,0,0
40.75378,-73.9955,99,7,4,47,318,0,1,0,0,1,0
40.77469,-73.96327,225,2,3,1,88,0,1,0,0,0,0
40.6956,-73.93739,50,1,5,1,188,1,0,0,0,1,0
40.68553,-73.96314,150,3,5,1,0,1,0,0,0,0,0
40.83086,-73.92025,57,1,6,3,220,0,0,0,0,1,0
40.69415,-73.96788,95,2,69,6,327,1,0,0,0,0,0
40.69482,-73.99222,200,4,24,1,0,1,0,0,0,0,0
40.66528,-73.93293,45,2,1,1,0,1,0,0,0,1,0
40.69578,-73.90261,100,2,48,2,174,0,0,1,0,1,0
40.76128,-73.96463,485,7,11,1,0,0,1,0,0,0,0
40.65326,-73.95513,70,2,1,1,0,1,0,0,0,0,0
40.7966,-73.93345,60,4,0,2,51,0,1,0,0,1,0
40.71082,-73.95736,50,1,15,1,0,1,0,0,0,1,0
40.72851,-73.99985,195,3,9,1,0,0,1,0,0,0,0
40.68666,-73.91972,35,1,1,1,0,1,0,0,0,1,0
40.67517,-73.89814,135,1,173,3,162,1,0,0,0,1,0
40.70046,-73.92825,70,1,0,1,0,1,0,0,0,1,0
40.76776,-73.92707,120,1,1,1,0,0,0,1,0,1,0
40.70044,-73.93472,150,3,0,1,17,1,0,0,0,0,0
40.74063,-73.98205,325,30,155,1,240,0,1,0,0,0,0
40.74236,-74.00656,180,4,13,1,4,0,1,0,0,0,0
40.73861,-73.95485,599,3,9,28,60,1,0,0,0,1,0
40.69095,-73.95861,160,5,11,1,0,1,0,0,0,0,0
40.68568,-73.95266,160,3,149,2,303,1,0,0,0,0,0
40.73717,-73.80847,30,1,16,1,153,0,0,1,0,1,0
40.68198,-73.95347,250,60,2,1,0,1,0,0,0,1,0
40.76206,-73.95705,90,8,0,1,0,0,1,0,0,1,0
40.67958,-73.96227,305,2,1,3,179,1,0,0,0,0,0
40.69221,-73.95866,110,6,8,1,4,1,0,0,0,0,0
40.72085,-73.79179,65,2,0,2,19,0,0,1,0,0,0
40.67735,-73.94468,100,3,1,2,0,1,0,0,0,0,0
40.80872,-73.94274,200,31,25,4,91,0,1,0,0,0,0
40.69058,-73.91303,60,7,0,1,0,1,0,0,0,1,0
40.76417,-73.97704,350,6,3,1,351,0,1,0,0,0,0
40.73736,-73.95668,185,1,4,1,0,1,0,0,0,0,0
40.74227,-73.78707,90,1,26,3,358,0,0,1,0,0,0
40.70144,-73.92094,35,5,3,1,0,1,0,0,0,1,0
40.72784,-73.98473,60,8,1,2,0,0,1,0,0,1,0
40.73811,-74.00348,275,2,4,1,51,0,1,0,0,0,0
40.65051,-73.94969,35,1,3,3,69,1,0,0,0,1,0
40.76884,-73.95826,250,1,4,1,0,0,1,0,0,0,0
40.67801,-73.8459,110,2,51,1,295,0,0,1,0,0,0
40.7775,-73.95262,45,30,20,6,258,0,1,0,0,0,1
40.63168,-74.12316,89,2,12,3,279,0,0,0,1,1,0
40.76615,-73.95639,85,1,0,2,7,0,1,0,0,1,0
40.7172,-73.9889,109,4,0,1,2,0,1,0,0,0,0
40.68482,-73.76929,55,5,28,5,365,0,0,1,0,1,0
40.66535,-73.8891,40,1,104,5,36,1,0,0,0,1,0
40.73207,-74.00322,160,30,0,1,0,0,1,0,0,0,0
40.60939,-73.95475,70,3,0,1,83,1,0,0,0,1,0
40.68363,-73.94142,115,5,28,2,347,1,0,0,0,0,0
40.76105,-73.92068,60,2,0,1,0,0,0,1,0,1,0
40.69568,-73.93203,175,2,23,1,227,1,0,0,0,0,0
40.82297,-73.94882,139,1,0,1,29,0,1,0,0,0,0
40.70753,-73.92048,120,5,3,1,0,1,0,0,0,0,0
40.83494,-73.93869,250,3,32,2,276,0,1,0,0,0,0
40.69179,-73.91404,45,1,24,1,167,1,0,0,0,1,0
40.75593,-73.90268,425,1,11,2,0,0,0,1,0,1,0
40.57867,-73.95227,99,1,41,2,363,1,0,0,0,0,0
40.71916,-73.95696,150,2,11,1,364,1,0,0,0,0,0
40.7066,-73.91392,100,2,0,1,3,0,0,1,0,1,0
40.72381,-74.00183,403,4,4,3,0,0,1,0,0,0,0
40.71497,-73.93905,150,7,0,1,0,1,0,0,0,0,0
40.65061,-73.96125,50,27,6,2,0,1,0,0,0,1,0
40.77315,-73.9075,150,5,2,1,0,0,0,1,0,0,0
40.8013,-73.95474,87,3,2,3,49,0,1,0,0,0,0
40.72353,-73.97646,150,2,5,1,4,0,1,0,0,0,0
40.70473,-73.92662,100,4,17,1,0,1,0,0,0,0,0
40.71256,-73.94505,125,1,3,1,0,1,0,0,0,0,0
40.84287,-73.94093,43,1,10,1,116,0,1,0,0,1,0
40.74824,-73.91361,80,4,42,2,1,0,0,1,0,1,0
40.69427,-73.96848,220,2,57,1,77,1,0,0,0,0,0
40.67541,-73.95221,148,2,16,1,0,1,0,0,0,0,0
40.74903,-73.98528,375,1,7,1,0,0,1,0,0,0,0
40.71367,-73.94228,60,2,7,1,0,1,0,0,0,1,0
40.73397,-74.00168,190,2,0,1,0,0,1,0,0,0,0
40.75166,-73.88088,68,28,5,2,0,0,0,1,0,1,0
40.71166,-73.95955,75,6,25,1,84,1,0,0,0,1,0
40.76271,-73.92213,179,3,5,1,0,0,0,1,0,0,0
40.66866,-73.98214,100,14,0,1,0,1,0,0,0,1,0
40.678,-73.98049,270,3,6,1,12,1,0,0,0,0,0
40.7123,-73.9956,155,1,193,1,37,0,1,0,0,1,0
40.82502,-73.95186,110,5,9,1,0,0,1,0,0,0,0
40.83561,-73.91108,58,3,59,1,42,0,0,0,0,0,0
40.72839,-73.99437,495,6,12,4,52,0,1,0,0,0,0
40.68357,-73.94126,149,2,26,3,360,1,0,0,0,0,0
40.73003,-73.98576,300,2,17,2,169,0,1,0,0,0,0
40.75888,-73.98467,113,2,12,5,197,0,1,0,0,1,0
40.81473,-73.93583,150,4,1,1,0,0,1,0,0,0,0
40.65928,-73.95431,200,30,0,1,0,1,0,0,0,0,0
40.68974,-73.94283,75,2,68,1,232,1,0,0,0,0,0
40.79037,-73.9458,115,2,3,1,1,0,1,0,0,0,0
40.51133,-74.23803,275,4,29,2,313,0,0,0,1,0,0
40.68385,-73.90653,75,1,3,1,364,1,0,0,0,1,0
40.71942,-73.95011,75,4,2,1,0,1,0,0,0,1,0
40.79982,-73.95375,130,2,18,1,0,0,1,0,0,0,0
40.72625,-73.98884,55,30,0,9,340,0,1,0,0,1,0
40.76276,-73.98942,140,2,105,1,0,0,1,0,0,1,0
40.64372,-73.95969,120,3,12,1,0,1,0,0,0,0,0
40.74364,-73.95392,100,5,0,1,0,0,0,1,0,0,0
40.67726,-73.95928,135,3,21,1,15,1,0,0,0,0,0
40.66896,-73.95347,220,4,4,1,0,1,0,0,0,0,0
40.88511,-73.90831,175,3,5,1,0,0,0,0,0,0,0
40.74815,-73.99417,250,1,0,1,0,0,1,0,0,0,0
40.6861,-73.91241,60,2,70,2,70,1,0,0,0,1,0
40.72832,-73.98984,180,1,0,1,177,0,1,0,0,1,0
40.7592,-73.97017,95,2,56,1,54,0,1,0,0,1,0
40.59309,-73.77958,65,1,2,1,363,0,0,1,0,1,0
40.61058,-73.90971,299,3,3,1,339,1,0,0,0,0,0
40.70918,-73.92182,60,15,0,1,0,1,0,0,0,1,0
40.63177,-73.96341,185,2,0,1,0,1,0,0,0,1,0
40.7617,-73.98931,150,1,146,2,60,0,1,0,0,1,0
40.74611,-73.99209,295,30,3,1,235,0,1,0,0,0,0
40.64962,-74.0035,85,5,0,1,0,1,0,0,0,0,0
40.82244,-73.94994,195,2,42,2,257,0,1,0,0,0,0
40.67686,-73.93032,85,1,106,2,102,1,0,0,0,1,0
40.72388,-73.98411,90,5,21,1,83,0,1,0,0,0,0
40.72025,-73.95195,190,2,0,1,0,1,0,0,0,0,0
40.72003,-73.98693,145,2,220,1,268,0,1,0,0,0,0
40.71974,-73.98549,89,3,19,1,0,0,1,0,0,1,0
40.6932,-73.90639,65,1,26,3,0,1,0,0,0,1,0
40.76555,-73.98478,100,1,0,6,299,0,1,0,0,1,0
40.77411,-73.90926,200,5,42,1,77,0,0,1,0,0,0
40.76256,-73.9632,99,2,122,1,77,0,1,0,0,1,0
40.59846,-73.99175,85,60,0,2,87,1,0,0,0,0,0
40.68244,-73.91092,40,15,0,5,342,1,0,0,0,1,0
40.78495,-73.9731,190,4,1,1,118,0,1,0,0,0,0
40.7277,-73.99007,161,5,0,1,0,0,1,0,0,0,0
40.74332,-73.85469,52,1,45,1,57,0,0,1,0,1,0
40.75897,-73.9617,210,30,0,87,188,0,1,0,0,0,0
40.76753,-73.98397,150,1,0,1,0,0,1,0,0,0,0
40.7997,-73.95946,330,4,5,1,325,0,1,0,0,0,0
40.80698,-73.95272,66,14,4,1,0,0,1,0,0,1,0
40.76223,-73.99296,150,4,0,1,0,0,1,0,0,0,0
40.65802,-73.95595,100,1,38,1,0,1,0,0,0,0,0
40.72083,-73.98755,195,2,71,1,222,0,1,0,0,0,0
40.71682,-73.99574,160,3,40,2,124,0,1,0,0,0,0
40.6817,-73.95025,70,30,3,3,281,1,0,0,0,0,0
40.69276,-73.92966,70,2,53,2,32,1,0,0,0,1,0
40.72721,-73.86589,65,1,2,10,134,0,0,1,0,1,0
40.70569,-74.00929,190,29,0,96,284,0,1,0,0,0,0
40.73323,-73.98224,80,3,7,3,217,0,1,0,0,1,0
40.76386,-73.98222,399,1,2,4,356,0,1,0,0,1,0
40.77379,-73.91291,56,4,0,1,350,0,0,1,0,1,0
40.58387,-73.93957,300,3,0,1,364,1,0,0,0,0,0
40.78472,-73.97575,175,3,0,1,0,0,1,0,0,0,0
40.67072,-73.957,60,2,1,1,0,1,0,0,0,1,0
